Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
Date,,,,,
2011-02-28,40.8959846496582,41.24420082420583,40.863742957914916,41.12812876602329,8022500
2011-03-01,40.76057434082031,41.23775981565585,40.747677170161644,41.070099056976964,8086400
2011-03-02,40.89701461791992,40.92950549150269,40.6371049801973,40.90351378411873,7061400
2011-03-03,41.423343658447266,41.57279228714281,40.936010203642006,41.05946711985846,8445800
2011-03-04,41.1959228515625,41.50131680128265,40.95550322638571,41.442836686875616,7662000
2011-03-07,41.24140930175781,41.319381965543094,41.065968949211204,41.215417587593954,7018900
2011-03-08,41.44933319091797,41.52080915712314,41.137440093691204,41.137440093691204,7520000
2011-03-09,42.00814437866211,42.12510460495074,41.299886332228084,41.39085484629566,7746100
2011-03-10,41.86517333984375,42.14457792198099,41.663743858794795,41.806690774675054,8663100
2011-03-11,42.00814437866211,42.16408969457622,41.80021563830589,41.98215266644105,6875600
2011-03-14,41.676753997802734,41.865190183187565,41.31937664950093,41.75472913026223,5896600
2011-03-15,40.94251251220703,41.35187336447033,40.74108290961108,41.22191726294317,8730100
2011-03-16,40.48765563964844,40.88401801582272,40.318712023450985,40.864525474994394,8406300
2011-03-17,40.98799133300781,41.10494907520105,40.650106525821826,40.87752780051144,6753400
2011-03-18,41.091949462890625,41.33236655660979,40.8710249101281,41.25439391407761,8427000
2011-03-21,41.65077209472656,41.780730679427805,41.26090625544903,41.48832758190983,6524500
2011-03-22,41.546810150146484,41.61828861529101,41.47533664241537,41.59879110837882,5038200
2011-03-23,41.71573257446289,41.81969940151539,41.42333454884726,41.55329060395731,3908000
2011-03-24,41.71573257446289,41.897674521804774,41.69624003374334,41.81969940151539,4146500
2011-03-25,41.57278823852539,41.891180488621835,41.55329569541745,41.70924347639866,5048600
2011-03-28,41.80671310424805,42.07962362511753,41.57279511215913,41.59878434769814,4971000
2011-03-29,41.68976593017578,41.982164096801654,41.605291603104725,41.85221045772651,5163800
2011-03-30,42.268062591552734,42.44999964572108,41.865198430599314,41.975659505285385,5794900
2011-03-31,41.85219192504883,42.3850095411803,41.813201884660714,42.29403608521561,7403500
2011-04-01,42.37852096557617,42.50847457958258,41.89118747693323,42.151099662358654,6350000
2011-04-04,42.29404830932617,42.31354581386121,42.144602143113794,42.19008640553662,4210300
2011-04-05,42.612430572509766,42.683906529214,42.1835748322844,42.22905908133151,5762300
2011-04-06,42.72289276123047,42.807362095329786,42.56694746850423,42.56694746850423,3815300
2011-04-07,42.83335876464844,42.911333898748374,42.592944109978035,42.61893086393263,6105100
