Date,Close,High,Low,Open,Volume
2010-06-14,82.74405670166016,83.96054815626641,82.66094194901113,83.50719286376192,207196100
2010-06-15,84.62545776367188,84.70101505517336,83.18228870799066,83.32585159709977,238268700
2010-06-16,84.59525299072266,84.94282122263292,84.02100706794984,84.18723660596196,216374000
2010-06-17,84.73123931884766,84.8748022082857,83.9076550396863,84.83702068012248,263185800
2010-06-18,84.82311248779297,85.12677959829628,84.54980745467691,84.8990292654188,174006600
2010-06-21,84.58014678955078,85.93907228920871,84.10945365974104,85.87834236284367,213140700
2010-06-22,83.18328857421875,84.95217800773982,83.06182287925556,84.58018171481095,239355400
2010-06-23,82.9251480102539,83.53248790559586,82.3557636003271,83.23640847580013,254639900
2010-06-24,81.55103302001953,82.62147853451472,81.33846375838081,82.51519390369536,268523600
2010-06-25,81.8926773071289,82.31022246794444,81.05757540134044,81.79398028622008,238726500
2010-06-28,81.6345443725586,82.23429667912512,81.33846492644169,82.0141340001011,169218600
2010-06-29,79.11407470703125,81.61936873125028,78.61301937743451,80.48818739610302,373649500
2010-06-30,78.36251831054688,79.62275341973772,78.10439423772233,78.89394170742001,284101700
2010-07-01,78.01325225830078,78.56744980263801,76.77578651811393,78.30933166792255,382924800
2010-07-02,77.58811950683594,78.51431914809754,77.14779992977694,78.27897542655927,233385200
2010-07-06,78.09680938720703,79.23557881418367,77.34521739510426,78.68137514453949,256935300
2010-07-07,80.55648803710938,80.65517922672001,78.21062180213224,78.29413195952446,253769400
2010-07-08,81.3536605834961,81.44475839706215,80.40468641165843,81.2321891093031,210842100
2010-07-09,81.96099853515625,81.9685919501237,81.17904476378664,81.33087831066437,144999900
2010-07-12,82.0141372680664,82.17356422293747,81.3460615821193,81.68768994368898,131283600
2010-07-13,83.25160217285156,83.57804370108352,82.69739875294705,82.86441912037247,213025900
2010-07-14,83.24398040771484,83.57042761684613,82.64422828898174,82.98585652994589,184426800
2010-07-15,83.26677703857422,83.55526305687825,82.12041479518042,83.21363472488459,232337900
2010-07-16,80.97408294677734,82.90998706973679,80.8146501651891,82.81888345055486,282693400
2010-07-19,81.45233917236328,81.71045732685032,80.64001763901027,81.27013778142668,186709000
2010-07-20,82.35578155517578,82.41651150349564,80.33636162750628,80.37432291327531,258162400
2010-07-21,81.28533935546875,82.80369817842853,80.95129856095224,82.78092372281681,264527000
2010-07-22,83.09980010986328,83.46420887422352,82.24192922854469,82.24951685440993,274781300
2010-07-23,83.82096862792969,83.94243427410271,82.69738099242511,82.93272466393826,222020800
2010-07-26,84.69406127929688,84.77757148580241,83.72990588429631,83.96524967058657,184445700
2010-07-27,84.68647003173828,85.24826120340317,84.35242922000694,85.15715758418202,204855600
2010-07-28,84.13984680175781,84.76996703776193,83.85894836361561,84.5118430528596,163056200
2010-07-29,83.7298812866211,84.89142462777421,83.06180562291996,84.6636685329262,220149100
2010-07-30,83.7147216796875,84.16264060065261,82.73538521278951,82.87962538049015,220070600
2010-08-02,85.60504913330078,85.74170162245173,84.67884957261967,85.02047789945819,188263200
2010-08-03,85.19510650634766,85.61265166832008,84.91420806525157,85.39249475663352,146657300
2010-08-04,85.76448822021484,85.87077286104514,85.14955482797119,85.43044746784618,158171700
2010-08-05,85.6733627319336,85.71891741785144,85.08879735669412,85.21785641729441,140473800
2010-08-06,85.32416534423828,85.4608178567771,84.20817079051771,84.83069761606596,239728300
2010-08-09,85.7796630859375,85.92390899900482,85.27101437112279,85.72652076934608,120800400
2010-08-10,85.31655883789062,85.77207100451089,84.54979199437396,85.05084726874733,242916300
2010-08-11,82.97830200195312,84.03356079350284,82.84164949265497,84.00319292565008,273406900
2010-08-12,82.4696273803711,82.76570677976432,81.68767379776455,81.72563507135942,239542600
2010-08-13,82.22669219970703,82.72015980752293,82.12800099497477,82.21151116516256,158698500
2010-08-16,82.18875885009766,82.45447046675957,81.36884375404473,81.6649232400507,147895300
2010-08-17,83.19845581054688,83.8058015608356,82.65943920840284,82.89478872748086,172270300
2010-08-18,83.35030364990234,83.79821669758826,82.68222789007152,83.1605088075787,182922100
2010-08-19,81.90026092529297,83.12254006354625,81.5586325565969,82.9175642007443,265847600
2010-08-20,81.6345443725586,81.94581064734092,81.04238548032478,81.65731882347866,209714200
2010-08-23,81.32328796386719,82.42409562205584,81.28532668237999,82.02173152343624,163490300
2010-08-24,80.11616516113281,80.76905961517043,79.69102674160192,80.43501897578099,280677800
2010-08-25,80.42745971679688,80.73112681378656,79.17481266943933,79.67586801313519,272234800
2010-08-26,79.88844299316406,80.91333392445924,79.62272559550206,80.80704928222588,224439500
2010-08-27,81.12593078613281,81.20944100371509,79.19002053066073,80.389525663133,272649000
2010-08-30,79.94915771484375,81.16384903836705,79.94157009332791,80.91331851848456,167238600
2010-08-31,79.94915771484375,80.45781216820207,79.32663101797293,79.65307829755625,273933100
2010-09-01,82.34060668945312,82.45448477122956,80.97408708437553,81.02722941692721,256828100
2010-09-02,83.10733795166016,83.12251898531949,82.36333987666023,82.53795362016571,156112200
2010-09-03,84.1854248046875,84.261341605752,83.47179413210391,83.91971310492148,212197300
2010-09-07,83.23643493652344,83.89692314715461,83.16811156580964,83.79063848688011,141973700
2010-09-08,83.82096862792969,84.15500349896323,83.36545652656918,83.40341779904153,149924400
2010-09-09,84.2081527709961,84.78513056625805,83.98040249355297,84.76235611772148,147017900
2010-09-10,84.63330078125,84.73199199328768,84.17020100032038,84.35999580260047,127819000
2010-09-13,85.57469177246094,85.74929976820255,85.12677297279646,85.46840713364125,178503500
2010-09-14,85.52155303955078,86.00742734941065,85.08882105132938,85.40767498116017,209823600
2010-09-15,85.84801483154297,85.9467060763146,85.01291858294096,85.27103681945736,168608400
2010-09-16,85.82523345947266,85.87837578577255,85.29380440439456,85.58229628323326,199962900
2010-09-17,85.85726928710938,86.36101284853096,85.62066563903426,86.27705558829403,195836900
2010-09-20,87.17008209228516,87.36089306065713,85.8801980827022,86.15496634300494,214555200
2010-09-21,86.99452209472656,87.65090633915311,86.63579661328431,87.23875985312104,268389100
2010-09-22,86.56708526611328,87.34559697702339,86.32284755394444,86.85712155268568,191322400
2010-09-23,85.86493682861328,86.75793077408957,85.62069901900212,85.85730275931924,202354300
2010-09-24,87.63563537597656,87.69669626531947,86.74264170591236,86.81896490604755,209671800
2010-09-27,87.21585845947266,87.7653948767322,87.13190700641846,87.66617528814994,128761800
2010-09-28,87.52114868164062,87.80355093081927,86.38391726407166,87.33033776754107,209207500
2010-09-29,87.36848449707031,87.70431350092048,87.02502142774561,87.29978955397105,179665800
2010-09-30,87.10901641845703,88.37600397420285,86.69686405055496,87.81120516919111,287106700
2010-10-01,87.4753646850586,87.86462061926447,86.95635871381327,87.76539520722103,174638700
2010-10-04,86.81895446777344,87.65852121449291,86.38390587391332,87.29216756865607,166153200
2010-10-05,88.5667953491211,88.78050264305712,87.52114943454899,87.62037483751001,229634100
2010-10-06,88.55915832519531,88.78813374567426,88.20043288388547,88.5515242583562,148626600
2010-10-07,88.45228576660156,88.94076112428364,87.91801766385103,88.9178647517494,164860000
2010-10-08,88.94841766357422,89.1926554041254,88.23860082024,88.57442989715553,177760100
2010-10-11,89.0323486328125,89.27658630121633,88.72705009153638,89.08577544080443,103098300
2010-10-12,89.30712127685547,89.56662126512428,88.26910967760898,88.74231690870754,182210000
2010-10-13,90.00166320800781,90.48251029215595,89.58951106006022,89.8032241102845,194347200
2010-10-14,89.65061950683594,90.07040594226132,89.08582070351768,89.91775368252104,217764300
2010-10-15,89.83377075195312,90.32988026408763,89.11632571678105,90.27645344420156,243705000
2010-10-18,90.27645111083984,90.57411564580953,89.53610389506368,89.86429887247725,141204800
2010-10-19,89.09341430664062,89.94824328057531,88.55150630955404,89.44450560994747,280604700
2010-10-20,89.96353149414062,90.39858014351766,89.20028784098182,89.25371466377945,200051800
2010-10-21,90.16197204589844,90.89468526549354,89.45978927167235,90.3680510963675,221585500
2010-10-22,90.32986450195312,90.4672485609854,90.06273044913637,90.29933406404756,108212400
2010-10-25,90.59703063964844,91.40607297295394,90.52834149734889,90.9328597524578,151145700
2010-10-26,90.61228942871094,90.70387494232976,89.9635334738669,90.13907625702771,158982900
2010-10-27,90.352783203125,90.45200860661069,89.49795402286094,89.97879543675948,190024000
2010-10-28,90.36804962158203,90.90995191609238,89.93300097257587,90.8717874042322,168576000
2010-10-29,90.43675994873047,90.61230859210474,90.11619893709567,90.27647944291307,144305500
2010-11-01,90.46723937988281,91.39839726070426,89.94823363433078,90.87939151515222,174074800
2010-11-02,91.18470001220703,91.39840725614356,90.90229782667053,91.14653550875309,158345900
2010-11-03,91.55106353759766,91.60449035436723,90.40619818703286,91.34499033665396,226702800
2010-11-04,93.31415557861328,93.3599483270112,91.56632719669832,92.56617435729311,215039400
2010-11-05,93.66529083251953,93.81793728082775,93.25313843438084,93.37525442840968,180654100
2010-11-08,93.48970031738281,93.64235252043173,93.06991986094211,93.37521262086766,156107100
2010-11-09,92.81804656982422,93.8407901095783,92.4440588688933,93.74157054653958,186621600
2010-11-10,93.1920394897461,93.23783806401698,92.09297269971277,92.79515539227863,221387400
2010-11-11,92.84095764160156,92.97834173229667,92.10824443225665,92.39064668065409,158017600
2010-11-12,91.74188995361328,92.61962136885698,91.32210941455745,92.21510314156669,239068800
2010-11-15,91.61215209960938,92.39066403413636,91.57399340357998,92.03193851754924,163940800
2010-11-16,90.18486785888672,91.19997743583632,89.74981341051122,91.0473310428912,299566200
2010-11-17,90.23068237304688,90.60467020211752,89.95591414101064,90.22304830463253,172308900
2010-11-18,91.55870819091797,91.88690319562009,91.09312909533853,91.10076316235586,197723700
2010-11-19,91.8105697631836,91.8487284478439,91.01679575136153,91.5129052366361,156852900
2010-11-22,91.73426055908203,91.77241924956105,90.65045009852548,91.35263871576856,181361000
2010-11-23,90.40621948242188,90.84126818518975,90.05512805765198,90.65045724848301,222309000
2010-11-24,91.74188995361328,91.7647921558925,90.963383945651,90.97864625741654,140046100
2010-11-26,90.67332458496094,91.44419628020377,90.67332458496094,90.94809269400695,76007800
2010-11-29,90.94813537597656,91.1923731627399,89.86432473806912,90.4443916652901,223642300
2010-11-30,90.43675994873047,90.95576598698653,89.91775391047439,90.04750978735464,233930700
2010-12-01,92.360107421875,92.53565018468039,91.73424791800846,91.74187616120076,221037200
2010-12-02,93.54313659667969,93.61183155077327,92.45169798257234,92.50512480327325,191213600
2010-12-03,93.79500579833984,93.90185943678934,93.19967672038226,93.22257309675193,151288900
2010-12-06,93.69576263427734,93.90946985736596,93.49731771723,93.59653726421112,103050500
2010-12-07,93.74922180175781,94.64984956929806,93.69579497754302,94.59642274508326,206581000
2010-12-08,94.09268951416016,94.16901272530986,93.42867117176134,93.86371988071109,138019200
2010-12-09,94.45903015136719,94.65746929597364,93.99345108663734,94.61931060958928,123705100
2010-12-10,95.00857543945312,95.10016095388298,94.436142681918,94.74906956136523,117571700
2010-12-13,95.06963348388672,95.55810898642649,95.03910303709206,95.4436270898057,133812700
2010-12-14,95.153564453125,95.58098476700931,94.86353402338105,95.214625329835,147249600
2010-12-15,94.7185287475586,95.35202232742897,94.55824829176365,94.97803459724076,160823100
2010-12-16,95.26806640625,95.3367613586063,94.45139598299724,94.779590965599,185035200
2010-12-17,95.37013244628906,95.49289063177794,95.00184618239928,95.20133481924422,141075300
2010-12-20,95.60028839111328,95.83046799478493,95.12459246230058,95.63097939518353,119085500
2010-12-21,96.20643615722656,96.26781817404839,95.80746475530732,95.89953192682874,94965500
2010-12-22,96.50565338134766,96.53634438569081,96.22177183516683,96.27547962933974,78878100
2010-12-23,96.3675537109375,96.50566031354694,96.12970572733106,96.39824471748527,70053700
2010-12-27,96.4059066772461,96.49797383147467,95.93787913088347,96.0069294965549,58126000
2010-12-28,96.54403686523438,96.63610404197138,96.29084042178431,96.59774466956817,55309100
2010-12-29,96.61308288574219,96.82791409337784,96.59774030821593,96.65912232574367,58033100
2010-12-30,96.45963287353516,96.77420546668883,96.3138520465771,96.52101489053975,76616900
2010-12-31,96.48267364501953,96.57474669340903,96.16042675622543,96.31387598316182,91218900
2011-01-03,97.48008728027344,97.90207547773835,96.44428476442467,97.21921663398864,138725200
2011-01-04,97.42634582519531,97.7255757385912,96.8202117854754,97.69488474058787,137409700
2011-01-05,97.9327621459961,97.99414416048519,97.02739792027083,97.11947094200447,133975300
2011-01-06,97.74095916748047,98.07855443292621,97.44940334513937,97.97113882186834,122519000
2011-01-07,97.54910278320312,98.03247282506116,96.78951961636642,97.87134947777514,156034600
2011-01-10,97.42634582519531,97.56445238935568,96.82788014469423,97.11944169887127,122401700
2011-01-11,97.7716293334961,98.00947729959931,97.40334313573612,97.77930354799604,110287000
2011-01-12,98.65399932861328,98.76141494142787,97.79466857238474,98.37011771776554,107929200
2011-01-13,98.49285125732422,98.73837930113818,98.24733492093175,98.69234571977844,129048400
2011-01-14,99.2063980102539,99.22941479887345,98.28569134321114,98.35474170906974,117677900
2011-01-18,99.37518310546875,99.46725024837268,98.9992227595794,99.11430668820931,114401300
2011-01-19,98.40079498291016,99.39055221392837,98.13993018805857,99.29081667908676,151958400
2011-01-20,98.2703628540039,98.51587921823425,97.5414645621342,98.17828982713395,175745700
2011-01-21,98.49285125732422,99.10665965943763,98.38543566501097,98.88416011372503,151462900
2011-01-24,99.05296325683594,99.16804721667172,98.40845795948907,98.43147475145622,113715500
2011-01-25,99.1066665649414,99.19106537245547,98.29337535112718,98.79208812716878,167552200
2011-01-26,99.49028778076172,99.78184940398201,99.1526925764901,99.35218703760775,141281500
2011-01-27,99.73583984375,99.90463748653978,99.33686253284469,99.51332853851609,123302700
2011-01-28,97.99414825439453,100.01203962561958,97.83302484991272,99.85091036742644,295637300
2011-01-31,98.7306900024414,98.80742043581523,98.01714614323056,98.26267416409047,149249200
2011-02-01,100.3112564086914,100.48772236730177,99.26778567128132,99.32916768023733,167194300
2011-02-02,100.11946105957031,100.38799422896805,99.99669701831363,100.05039896922383,118323600
2011-02-03,100.34196472167969,100.4954139257803,99.41358942704555,99.94298742507907,145886700
2011-02-04,100.6258316040039,100.66419682626872,99.91995600253532,100.38031525486888,134634800
2011-02-07,101.2550048828125,101.58492009144382,100.84067914706152,100.84835921721277,112439100
2011-02-08,101.7153549194336,101.76905686846732,101.07084957906838,101.34706280853264,99072800
2011-02-09,101.48515319824219,101.76136636761453,100.9787604364895,101.4391196212502,146436700
2011-02-10,101.52352905273438,101.6386130072731,100.74092303960617,100.97110265610524,162708500
2011-02-11,102.1296615600586,102.26009394966572,101.10153916615151,101.12455595799852,137710300
2011-02-14,102.37519836425781,102.45959718703445,101.95321595779909,102.06829994002884,101690700
2011-02-15,102.0529556274414,102.21408491649383,101.52355758038325,102.06063569818313,119575400
2011-02-16,102.6974105834961,102.82016287333668,102.19101787536398,102.39818065731242,130183500
2011-02-17,103.00434875488281,103.14244952471147,102.30614142095257,102.39822030826203,109810500
2011-02-18,103.21910858154297,103.34187254142233,102.8584967665321,103.0963446216636,130002400
2011-02-22,101.1475601196289,103.24216986810984,100.87134694453313,102.13731716772674,233116400
2011-02-23,100.52607727050781,101.33169995767987,99.90460059130704,101.08617194705147,227584000
2011-02-24,100.45702362060547,100.84833245691618,99.51330012891775,100.41867010972246,260431400
2011-02-25,101.53125,101.59263204335281,100.8176939900228,100.87907603337561,141686900
2011-02-28,102.16034698486328,102.29079108223915,101.56956704932378,101.90716227387328,141585500
2011-03-01,100.45702362060547,102.57466191380442,100.42633847041488,102.48259475581173,258565500
2011-03-02,100.671875,101.13990260500694,100.01203299470204,100.3189313521989,200277400
2011-03-03,102.40587615966797,102.52096012046516,101.5772365196614,101.58490488124045,176480100
2011-03-04,101.63861083984375,102.52863242736905,100.97110050291047,102.32913796719396,277202300
2011-03-07,100.84066772460938,102.16803189378037,100.31126977821992,101.93785225637214,216790400
2011-03-08,101.72303009033203,102.04527692837289,100.56447514589297,101.00180595915424,174615000
2011-03-09,101.57725524902344,101.89183374310245,100.97112676469321,101.52355329322364,153806000
2011-03-10,99.69745635986328,100.64884830965184,99.59770912354465,100.51074755852335,301291800
2011-03-11,100.38796997070312,100.74858193761493,99.3521793548799,99.3751961436257,225621800
2011-03-14,99.78185272216797,100.11176786895454,99.02226348729714,99.73581913958581,234974100
2011-03-15,98.63861083984375,99.22940232412077,97.05806244709392,97.12711280427177,359585400
2011-03-16,96.81255340576172,98.64630425067871,96.1220204720267,98.32404579208523,468670300
2011-03-17,98.09387969970703,98.50819949225824,97.51843651900435,98.20896950658971,254303700
2011-03-18,98.45069122314453,99.31375511426161,98.25804350559409,99.28292489481476,230435400
2011-03-21,99.97645568847656,100.18450674072632,99.56033006741185,99.67592574361099,153992600
2011-03-22,99.62969970703125,100.0920589847779,99.53723255479586,99.96105993301616,129538600
2011-03-23,99.91478729248047,100.17678529356868,98.88219863528786,99.35224764756248,148603100
2011-03-24,100.87032318115234,101.0167373031042,99.92249986309768,100.48502781108182,159129800
2011-03-25,101.1785659790039,101.61779658417649,100.86262095528586,101.13233241617327,155642800
2011-03-28,100.93197631835938,101.6563335274753,100.90115786103367,101.39433548621952,109762400
2011-03-29,101.61009979248047,101.64091824975466,100.51586230587496,100.84721069427121,129798800
2011-03-30,102.31131744384766,102.61184730807321,101.99537247527532,102.14178657087125,135835000
2011-03-31,102.1726303100586,102.45775689878855,102.06474806948796,102.18034374328087,132537100
2011-04-01,102.6041488647461,103.08192310305243,102.3575659505748,102.804509975684,153850100
2011-04-04,102.68889617919922,103.00484113812897,102.3960797552235,102.8198951664503,100768900
2011-04-05,102.67349243164062,103.12813804884016,102.4423129075171,102.488546460686,120791500
2011-04-06,102.99715423583984,103.25915224791434,102.58102867945729,103.16668512795411,120411600
2011-04-07,102.73514556884766,103.24372643416349,102.22655294525228,102.81219757472967,170731500
2011-04-08,102.38068389892578,103.25145517831757,101.95685664974035,103.18980650950138,147945400
2011-04-11,102.07247161865234,102.83534905319203,101.8258768967478,102.48858551401185,121385400
2011-04-12,101.3095474243164,101.70254439850599,100.9396672275333,101.50219507489003,161187400
2011-04-13,101.3018569946289,101.85667147224193,100.91656165071826,101.77961945842826,162059000
2011-04-14,101.37886047363281,101.53297618575851,100.38480413588823,100.71615232904472,161220400
2011-04-15,101.74879455566406,102.0030909069083,101.26333039263542,101.56386030623653,170006700
