date,Close_1,High_1,Low_1,Open_1,Volume_1,Close_2,High_2,Low_2,Open_2,Volume_2,Open,High,Low,Close,Volume
2010-01-19,39.0162353515625,39.0663110990704,38.79088851813461,38.95363768235646,5615800,17.367021560668945,17.388569814809998,17.21311317601547,17.305459146189783,14615400,38.95363768235646,39.0663110990704,38.79088851813461,39.0162353515625,5615800
2010-01-20,38.77837371826172,38.90356668410012,38.45913153598094,38.86600807799144,5606000,17.083831787109375,17.35778854140458,17.019190543243106,17.28699082085183,18810200,38.86600807799144,38.90356668410012,38.45913153598094,38.77837371826172,5606000
2010-01-21,38.146141052246094,38.909815809344906,38.02095050466506,38.8159205108025,7121500,16.735986709594727,17.108445654544294,16.680579632634526,17.09921035889957,27396800,38.8159205108025,38.909815809344906,38.02095050466506,38.146141052246094,7121500
2010-01-22,37.80187225341797,38.33394177257303,37.75179649873286,38.027219119144135,7229000,16.695968627929688,16.886814542305967,16.61593567484403,16.72982745891394,23551400,38.027219119144135,38.33394177257303,37.75179649873286,37.80187225341797,7229000
2010-01-25,37.70171356201172,37.99591664239393,37.60782063847016,37.99591664239393,4903800,16.729835510253906,16.788321428938648,16.585162474127365,16.772930830315918,16853200,37.99591664239393,37.99591664239393,37.60782063847016,37.70171356201172,4903800
2010-01-26,37.71422958374024,37.889498268314,37.44506559651239,37.62033428108615,5001700,16.665199279785156,16.77601350180194,16.582088613272568,16.643652200418313,15515000,37.62033428108615,37.889498268314,37.44506559651239,37.71422958374024,5001700
2010-01-27,37.73927688598633,37.80187217617914,37.30736126494128,37.58904484652343,6145900,16.779088973999023,16.825261951919728,16.529758181064516,16.62210296267832,20414800,37.58904484652343,37.80187217617914,37.30736126494128,37.73927688598633,6145900
2010-01-28,37.39499282836914,37.87072317629029,37.24476080974003,37.74553022540885,9285900,16.67751121520996,16.880670218444607,16.66212061291885,16.84065371310557,20905200,37.74553022540885,37.87072317629029,37.24476080974003,37.39499282836914,9285900
2010-01-29,37.31988906860352,37.7831024373678,37.00690777258537,37.457601602966,8127200,16.699054718017578,16.911447802308274,16.591319350818118,16.757539463893366,22146800,37.457601602966,37.7831024373678,37.00690777258537,37.31988906860352,8127200
2010-02-01,37.99591445922852,38.02721209861075,37.25727870809527,37.513923171600425,7303200,16.739072799682617,16.79447990069625,16.622102122628554,16.77908812601548,14517600,37.513923171600425,38.02721209861075,37.25727870809527,37.99591445922852,7303200
2010-02-02,38.27759552001953,38.3589688995924,37.77056519845245,37.98339247552123,6296700,16.9453067779541,16.99455739623565,16.66827249045565,16.785241974982224,16888600,37.98339247552123,38.3589688995924,37.77056519845245,38.27759552001953,6296700
2010-02-03,38.365230560302734,38.43408679647294,37.90827836045839,38.13362278630173,4863000,16.88990020751953,16.91760375454817,16.785242493658817,16.905290806040465,15899400,38.13362278630173,38.43408679647294,37.90827836045839,38.365230560302734,4863000
2010-02-04,37.33238983154297,38.13988174224666,37.31987029945571,38.07728646966696,6920300,16.446651458740234,16.83142245267627,16.437417330638695,16.791405940523116,21342800,38.07728646966696,38.13988174224666,37.31987029945571,37.33238983154297,6920300
2010-02-05,37.25101852416992,37.42628960650698,36.90048113520956,37.25101852416992,7347800,16.341983795166016,16.44664148904388,16.169606071653305,16.38815675614017,29285000,37.25101852416992,37.42628960650698,36.90048113520956,37.25101852416992,7347800
2010-02-08,36.906734466552734,37.344908528380266,36.77528296436144,37.30734993295852,7047700,16.2065486907959,16.39739470383719,16.181922792737694,16.39739470383719,16721200,37.30734993295852,37.344908528380266,36.77528296436144,36.906734466552734,7047700
2010-02-09,37.589054107666016,37.85821821995447,37.11332357656193,37.11332357656193,7940200,16.625171661376953,16.923754096242632,16.428169253549814,16.526670457463382,31495000,37.11332357656193,37.85821821995447,37.11332357656193,37.589054107666016,7940200
2010-02-10,37.79560852050781,37.97713579280267,37.25101954005241,37.5327030837609,10917200,16.557462692260742,16.806793499640722,16.366615468410483,16.806793499640722,18717600,37.5327030837609,37.97713579280267,37.25101954005241,37.79560852050781,10917200
2010-02-11,38.30263900756836,38.62188117386248,37.87072580430485,38.102331227400605,14391100,16.689823150634766,16.723683178150377,16.39739702799622,16.498975936315436,26327200,38.102331227400605,38.62188117386248,37.87072580430485,38.30263900756836,14391100
2010-02-12,38.133636474609375,38.3214271453392,37.86447478146894,38.22127323528349,8566800,16.615947723388672,16.745231366647396,16.505133507517677,16.59747829600094,24640000,38.22127323528349,38.3214271453392,37.86447478146894,38.133636474609375,8566800
2010-02-16,38.37776565551758,38.46540003241361,37.87073511908781,38.20249451386783,6930800,16.87451171875,16.87451171875,16.60055503845252,16.779088117225943,19339400,38.20249451386783,38.46540003241361,37.87073511908781,38.37776565551758,6930800
2010-02-17,38.8785285949707,38.93486531162752,38.34020049977386,38.484171578372994,6703500,17.031497955322266,17.099216828385124,16.856041362412974,16.87143313623531,17064600,38.484171578372994,38.93486531162752,38.34020049977386,38.8785285949707,6703500
2010-02-18,39.14142608642578,39.26036046451193,38.79088868875781,38.79088868875781,6942900,17.21002769470215,17.21310534433471,16.976087573128012,16.976087573128012,17264600,38.79088868875781,39.26036046451193,38.79088868875781,39.14142608642578,6942900
2010-02-19,39.22279739379883,39.38554654019299,38.79714284125205,39.00997011752544,6416500,17.151546478271484,17.206953576848115,16.985325182541594,17.176171203068048,18944800,39.00997011752544,39.38554654019299,38.79714284125205,39.22279739379883,6416500
2010-02-22,39.06630325317383,39.35424531012188,38.87225409939244,39.24157191603674,4709500,17.04688262939453,17.19463444775585,17.01302261751915,17.17616503012553,13487600,39.24157191603674,39.35424531012188,38.87225409939244,39.06630325317383,4709500
2010-02-23,38.67194747924805,39.110121536786224,38.62187174036579,38.94737240059825,5159400,16.87759017944336,17.114608004488577,16.865277229661718,17.056123254367066,14835600,38.94737240059825,39.110121536786224,38.62187174036579,38.67194747924805,5159400
2010-02-24,38.85974884033203,38.90982459309754,38.5467676250118,38.79715116455368,6888100,16.97916603088379,16.985322504669185,16.834491832495246,16.929915414827928,14470600,38.79715116455368,38.90982459309754,38.5467676250118,38.85974884033203,6888100
2010-02-25,38.997467041015625,39.02250611652111,38.19623572770165,38.50295604514192,8074100,16.351221084594727,16.49281764436738,16.194235100486278,16.357377558865487,63648600,38.50295604514192,39.02250611652111,38.19623572770165,38.997467041015625,8074100
2010-02-26,39.10387802124024,39.17899285241373,38.75333816266822,39.12265613206925,14785800,16.22809410095215,16.34198593222775,16.07726342637582,16.34198593222775,63095400,39.12265613206925,39.17899285241373,38.75333816266822,39.10387802124024,14785800
2010-03-01,39.70479583740234,39.798691153998064,39.10387249718963,39.21654592196165,9016500,16.397397994995117,16.42817919951859,16.249646099672624,16.38200739273338,39449800,39.21654592196165,39.798691153998064,39.10387249718963,39.70479583740234,9016500
2010-03-02,39.93639373779297,40.06158667371968,39.6985273983179,39.81746176198376,9527200,16.406627655029297,16.5266759639081,16.360455860813722,16.43125355132616,24506200,39.81746176198376,40.06158667371968,39.6985273983179,39.93639373779297,9527200
2010-03-03,40.33356094360352,40.51637769608062,40.22008714975202,40.23269561627097,8486300,16.600547790527344,16.659032516375092,16.369685361963615,16.406623021750242,26574200,40.23269561627097,40.51637769608062,40.22008714975202,40.33356094360352,8486300
2010-03-04,40.41550827026367,40.6613673157741,40.32094598899717,40.61723889246806,7830600,16.766773223876953,16.94222861962907,16.7206002568991,16.837570912142954,28983200,40.61723889246806,40.6613673157741,40.32094598899717,40.41550827026367,7830600
2010-03-05,40.57942199707031,40.64876735976922,40.28943207989133,40.53529356713811,8448600,16.837570190429688,16.91452434927605,16.73291248742954,16.834491366508555,24238600,40.53529356713811,40.64876735976922,40.28943207989133,40.57942199707031,8448600
2010-03-08,40.440731048583984,40.63615626440023,40.22008649532108,40.516377036828665,5086300,16.76369285583496,16.889897623159598,16.720598716879312,16.84372583466164,18915600,40.516377036828665,40.63615626440023,40.22008649532108,40.440731048583984,5086300
2010-03-09,40.5731086730957,40.75592779288135,40.220078897456375,40.270512753184256,7655400,16.67751121520996,16.80371603276137,16.606713505288702,16.726761847078127,23070000,40.270512753184256,40.75592779288135,40.220078897456375,40.5731086730957,7655400
2010-03-10,40.61724853515625,40.71811146538498,40.35247793246246,40.535297103743,6450000,16.683664321899414,16.73599259396764,16.63441369997684,16.702132571228223,21574800,40.535297103743,40.71811146538498,40.35247793246246,40.61724853515625,6450000
2010-03-11,40.95766067504883,40.976572169585104,40.28312344864269,40.47224320364291,7536900,16.634002685546875,16.689863238623918,16.447801631181676,16.689863238623918,29130600,40.47224320364291,40.976572169585104,40.28312344864269,40.95766067504883,7536900
2010-03-12,41.03963088989258,41.13419321553439,40.77486022580726,40.92615706105035,6896400,16.556425094604492,16.686766829949374,16.528494807304725,16.661939381754962,22334400,40.92615706105035,41.13419321553439,40.77486022580726,41.03963088989258,6896400
2010-03-15,41.70154571533203,41.7708910724821,41.22873908547484,41.41155822617615,10468000,16.649526596069336,16.708490008905066,16.56263171250768,16.6743528600599,23874000,41.41155822617615,41.7708910724821,41.22873908547484,41.70154571533203,10468000
2010-03-16,41.6511116027832,41.79610775130606,41.49981482883941,41.76458538565048,7474500,16.665042877197266,16.717799427183646,16.624698867077306,16.696076002620096,22287800,41.76458538565048,41.79610775130606,41.49981482883941,41.6511116027832,7474500
2010-03-17,41.96632766723633,41.97263310404488,41.61960078735259,41.70155703694641,6922300,16.7084903717041,16.755041245474263,16.634009210439423,16.702283509612222,26074400,41.70155703694641,41.97263310404488,41.61960078735259,41.96632766723633,6922300
2010-03-18,41.934814453125,42.06720460682848,41.70787158447358,41.96633683441442,6961900,16.742630004882812,16.770560296520497,16.67745971900758,16.72711343927034,23496200,41.96633683441442,42.06720460682848,41.70787158447358,41.934814453125,6961900
2010-03-19,41.959999084472656,42.22477437834641,41.77087937129015,41.959999084472656,10947400,16.990894317626953,17.087098894282786,16.63400747942936,16.990894317626953,43610800,41.959999084472656,42.22477437834641,41.77087937129015,41.959999084472656,10947400
2010-03-22,41.80241012573242,41.96001234132893,41.70154720876239,41.8780609206884,6763000,16.925729751586914,17.021933176822202,16.882282890662825,16.910213184662336,18127400,41.8780609206884,41.96001234132893,41.70154720876239,41.80241012573242,6763000
2010-03-23,42.14913177490234,42.23738862008377,41.75827659650078,41.85283887623441,6412800,17.161582946777344,17.17399667262256,16.88538405783058,16.978484633993595,19081200,41.85283887623441,42.23738862008377,41.75827659650078,42.14913177490234,6412800
2010-03-24,41.77089691162109,42.23739817159367,41.764591475643,41.997844510448495,7661200,16.950550079345703,17.18019921436846,16.947447240583855,17.136752368676042,17052600,41.997844510448495,42.23739817159367,41.764591475643,41.77089691162109,7661200
2010-03-25,41.95372009277344,42.23740221363634,41.82763540933746,41.8402462825005,6246600,17.006418228149414,17.124346278906405,16.959868522946223,17.040555388934724,16638800,41.8402462825005,42.23740221363634,41.82763540933746,41.95372009277344,6246600
2010-03-26,41.97893142700195,42.11762217134275,41.82132918291264,42.01045379967533,5313400,16.95985984802246,17.05916725559973,16.913308982791634,17.003306690857805,16276800,42.01045379967533,42.11762217134275,41.82132918291264,41.97893142700195,5313400
2010-03-29,41.95372009277344,42.15545077663212,41.79611784570763,41.991543092984784,6825600,16.997102737426758,17.05606615081276,16.966068427351587,17.00641243853037,13853600,41.991543092984784,42.15545077663212,41.79611784570763,41.95372009277344,6825600
2010-03-30,42.092403411865234,42.23739958638784,41.83393824376657,41.93480117460259,5733800,17.02813720703125,17.083997785735573,16.947450362146103,17.037448092707287,13631600,41.93480117460259,42.23739958638784,41.83393824376657,42.092403411865234,5733800
2010-03-31,41.70786285400391,42.05458492740964,41.644818104621855,42.03567342645067,8123900,17.0684757232666,17.158473424837574,16.913307762145994,17.00330546371697,22922000,42.03567342645067,42.05458492740964,41.644818104621855,41.70786285400391,8123900
2010-04-01,42.0356674194336,42.0356674194336,41.76459138860129,41.80871982107918,5074100,17.161582946777344,17.201926963855268,17.108826387692257,17.180203535545168,14346000,41.80871982107918,42.0356674194336,41.76459138860129,42.0356674194336,5074100
2010-04-05,41.594383239746094,42.03566756606432,41.499820938495496,42.03566756606432,6732600,17.02503776550293,17.24227326117072,16.959867471954055,17.24227326117072,19191800,42.03566756606432,42.03566756606432,41.499820938495496,41.594383239746094,6732600
2010-04-06,41.85285186767578,42.00414867643085,41.47460744096869,41.47460744096869,6734700,16.848142623901367,17.01882719624925,16.826419197448253,17.01882719624925,17604200,41.47460744096869,42.00414867643085,41.47460744096869,41.85285186767578,6734700
2010-04-07,41.60068130493164,41.9347972470938,41.44938451802839,41.85284582286248,8204200,16.702287673950195,16.85124884978176,16.621600814314085,16.85124884978176,24060800,41.85284582286248,41.9347972470938,41.44938451802839,41.60068130493164,8204200
2010-04-08,41.58806991577149,41.72676062334851,41.36742779446145,41.44937920819446,6646300,16.683664321899414,16.689871184511606,16.584356887780334,16.689871184511606,19466800,41.44937920819446,41.72676062334851,41.36742779446145,41.58806991577149,6646300
2010-04-09,41.833927154541016,41.87805557689156,41.51872276356927,41.56285118591982,4757700,16.941242218017578,16.947449080052724,16.7115930580688,16.73021364417423,20640600,41.56285118591982,41.87805557689156,41.51872276356927,41.833927154541016,4757700
2010-04-12,41.8087158203125,42.02935796158823,41.77089282741893,41.82762731675928,5074000,16.993999481201172,17.025033792676485,16.91641547826979,16.95986351433523,16930400,41.82762731675928,42.02935796158823,41.77089282741893,41.8087158203125,5074000
2010-04-13,41.85285186767578,41.92219724036328,41.6195988132143,41.70786049543017,5190800,17.074689865112305,17.093310454568886,16.959865856391968,16.969175559201208,15055000,41.70786049543017,41.92219724036328,41.6195988132143,41.85285186767578,5190800
2010-04-14,41.789798736572266,41.79610417109081,41.49981127400434,41.73305944518,5202300,17.05296516418457,17.08710231705663,16.959864591521324,17.077791431103698,13865200,41.73305944518,41.79610417109081,41.49981127400434,41.789798736572266,5202300
2010-04-15,41.77720642089844,41.92220262139424,41.48091820186692,41.58808658808935,5968500,16.838830947875977,16.9971029718475,16.79848811997868,16.993998948878232,20351000,41.58808658808935,41.92220262139424,41.48091820186692,41.77720642089844,5968500
2010-04-16,41.69524383544922,42.01675371786475,41.58177004222245,41.61329241075584,7374400,17.059167861938477,17.111924406160057,16.810898150333312,16.829518733855014,35075600,41.61329241075584,42.01675371786475,41.58177004222245,41.69524383544922,7374400
2010-04-19,41.68264389038086,41.8528522003785,41.41786846090616,41.65742695378142,6354600,17.16779136657715,17.16779136657715,17.043656464543805,17.062277055000255,26468600,41.65742695378142,41.8528522003785,41.41786846090616,41.68264389038086,6354600
2010-04-20,41.543941497802734,41.85914590247553,41.43046771973502,41.71414976008553,6780900,16.90399932861328,17.158474709192184,16.857448463257615,17.136751287716255,32508800,41.71414976008553,41.85914590247553,41.43046771973502,41.543941497802734,6780900
2010-04-21,41.594383239746094,41.802414530931294,41.36113020461308,41.493515502508544,6534300,16.817106246948242,16.938138272974154,16.75814283722111,16.93503425024031,19263200,41.493515502508544,41.802414530931294,41.36113020461308,41.594383239746094,6534300
2010-04-22,40.82527160644531,41.474591843196464,40.66136398631375,41.449374916281066,9689700,16.854347229003906,16.91641347693578,16.758142650569035,16.80158949765646,20295600,41.449374916281066,41.474591843196464,40.66136398631375,40.82527160644531,9689700
2010-04-23,40.79375457763672,40.88201142855836,40.45333323423714,40.88201142855836,9008900,16.720903396606445,16.900897654391915,16.677456547618153,16.900897654391915,21675400,40.88201142855836,40.88201142855836,40.45333323423714,40.79375457763672,9008900
2010-04-26,40.989200592041016,41.25397608891592,40.73073534297088,40.87572675327752,8096900,16.674354553222656,16.86676255807922,16.674354553222656,16.758145422395188,17890800,40.87572675327752,41.25397608891592,40.73073534297088,40.989200592041016,8096900
2010-04-27,40.49116134643555,41.1026538726374,40.39029362481193,40.93244560444465,8615300,16.40745735168457,16.714690388297026,16.398147654278482,16.652622976635808,27600400,40.93244560444465,41.1026538726374,40.39029362481193,40.49116134643555,8615300
2010-04-28,40.818973541259766,40.863101968918855,40.0940023928851,40.52268060856107,10229300,16.559526443481445,16.624696708711113,16.311257920817688,16.450908150927635,24754600,40.52268060856107,40.863101968918855,40.0940023928851,40.818973541259766,10229300
2010-04-29,41.1026611328125,41.291785739444,40.869412902224,40.94505889716577,7714000,16.677457809448242,16.817108067808704,16.621597232568885,16.640216635636712,17437600,40.94505889716577,41.291785739444,40.869412902224,41.1026611328125,7714000
2010-04-30,41.11526870727539,41.59438081191148,41.090051774437896,41.18461407016896,8274200,16.587459564208984,16.745730404536307,16.57194300085735,16.640216116372123,19349600,41.18461407016896,41.59438081191148,41.090051774437896,41.11526870727539,8274200
2010-05-03,41.41156005859375,41.60698526849799,40.90723104057495,41.15309011420867,5807900,16.683664321899414,16.74262892479624,16.531600331333696,16.668147757287933,16123400,41.15309011420867,41.60698526849799,40.90723104057495,41.41156005859375,5807900
2010-05-04,41.247657775878906,41.594384622108194,41.00810410643595,41.16570634387861,8383100,16.503665924072266,16.696073881695234,16.46332191907726,16.568836189484248,23282800,41.16570634387861,41.594384622108194,41.00810410643595,41.247657775878906,8383100
2010-05-05,41.1026611328125,41.5754678397527,40.98918733076131,41.03962120048152,7658800,16.65262794494629,16.72710909792868,16.50987368422095,16.58125081458362,23670400,41.03962120048152,41.5754678397527,40.98918733076131,41.1026611328125,7658800
2010-05-06,40.78746795654297,41.73308163228638,39.02862834732338,41.0774603829207,14046200,16.230566024780273,16.820204660780647,15.892299873696622,16.655725842030854,47912000,41.0774603829207,41.73308163228638,39.02862834732338,40.78746795654297,14046200
2010-05-07,40.70549392700195,41.00178681728283,40.13182204474275,40.63614857780272,13221500,16.345401763916016,16.398159516334907,15.99472282445616,16.1964405784764,43535600,40.63614857780272,41.00178681728283,40.13182204474275,40.70549392700195,13221500
2010-05-10,41.86544799804688,41.91587704344774,41.39264142874909,41.48089827024704,10833800,16.770557403564453,16.78607396650029,16.52539168412952,16.711592807035267,35311400,41.48089827024704,41.91587704344774,41.39264142874909,41.86544799804688,10833800
2010-05-11,41.95372009277344,42.23740221363634,41.61959928889726,41.70786097212189,7240800,16.63711166381836,16.779865926950155,16.602974517452544,16.640214502652622,23165200,41.70786097212189,42.23740221363634,41.61959928889726,41.95372009277344,7240800
2010-05-12,42.19956207275391,42.62193476901707,42.11760585939988,42.388681806632654,13170400,16.76435661315918,16.78918288608026,16.578154238978765,16.6960822909092,24005400,42.388681806632654,42.62193476901707,42.11760585939988,42.19956207275391,13170400
2010-05-13,41.90957260131836,42.28781686037548,41.89696173388899,42.24998906772408,7800500,16.599876403808594,16.758147273839413,16.587462677262376,16.742630707575707,19319800,42.24998906772408,42.28781686037548,41.89696173388899,41.90957260131836,7800500
2010-05-14,41.6511116027832,41.98522751632637,41.461987028125165,41.86545310803816,9731800,16.553319931030273,16.649524503517437,16.40435881429506,16.55952679220729,25868200,41.86545310803816,41.98522751632637,41.461987028125165,41.6511116027832,9731800
2010-05-17,42.07979583740234,42.21218113479037,41.65111757506275,41.67633450927548,6943800,16.575048446655273,16.618495304407652,16.40125983180768,16.596771875531463,17393400,41.67633450927548,42.21218113479037,41.65111757506275,42.07979583740234,6943800
2010-05-18,41.941104888916016,42.42652245315393,41.85915346037382,42.186963984181,7237500,16.478830337524414,16.67123938391457,16.472624663364705,16.66503252591775,20435600,42.186963984181,42.42652245315393,41.85915346037382,41.941104888916016,7237500
2010-05-19,41.6322021484375,41.84653885456349,41.29178078314509,41.79610980053488,7867800,16.48505210876465,16.556429264543958,16.280230344925442,16.447812110931572,21119200,41.79610980053488,41.84653885456349,41.29178078314509,41.6322021484375,7867800
2010-05-20,40.257904052734375,41.12156579086066,40.257904052734375,41.12156579086066,11587400,15.994717597961426,16.292639871490447,15.991613575036691,16.292639871490447,29290400,41.12156579086066,41.12156579086066,40.257904052734375,40.257904052734375,11587400
2010-05-21,40.08139419555664,40.11921718592328,39.17360394965613,39.8481411991412,14586400,16.010234832763672,16.050578845612655,15.609901095004671,15.777482824834664,34233400,39.8481411991412,40.11921718592328,39.17360394965613,40.08139419555664,14586400
2010-05-24,39.9174919128418,40.35247559899817,39.46359672896354,39.77249815239605,6334000,15.969888687133787,16.097126387122184,15.833341286899683,15.89230469485214,16832600,39.77249815239605,40.35247559899817,39.46359672896354,39.9174919128418,6334000
2010-05-25,39.64640045166016,39.66531194201804,38.8646950558369,39.04120871202572,9156900,15.70921230316162,15.743349461951674,15.498183670494218,15.63162828185267,28693800,39.04120871202572,39.66531194201804,38.8646950558369,39.64640045166016,9156900
2010-05-26,38.59992980957031,39.75357904618953,38.48015300555739,39.75357904618953,15152900,15.54162883758545,15.789897423011832,15.498180799277586,15.774380858392307,32607800,39.75357904618953,39.75357904618953,38.48015300555739,38.59992980957031,15152900
2010-05-27,39.65272521972656,39.67163671930573,38.78276016679427,39.06644468457865,9428400,15.898516654968262,15.904723518401877,15.597490289547862,15.706108623878864,22663600,39.06644468457865,39.67163671930573,38.78276016679427,39.65272521972656,9428400
2010-05-28,39.64640045166016,40.005733197369246,39.54553516172109,39.66531194201804,7546700,15.95127296447754,16.121957550083827,15.827138074670396,15.882998656699806,23577000,39.66531194201804,40.005733197369246,39.54553516172109,39.64640045166016,7546700
2010-06-01,39.564449310302734,40.08768969032924,39.0222998434661,39.50140940166217,7180000,15.917134284973145,16.171609719232745,15.743345692667932,15.864376547518482,24274800,39.50140940166217,40.08768969032924,39.0222998434661,39.564449310302734,7180000
2010-06-02,40.31407165527344,40.31407165527344,39.278587460186685,39.76774126243586,10023900,16.264707565307617,16.264707565307617,15.879890455224208,15.994715612427765,18742200,39.76774126243586,40.31407165527344,39.278587460186685,40.31407165527344,10023900
2010-06-03,40.25690841674805,40.43478499829873,40.02186007579432,40.33949388591967,6448400,16.370223999023438,16.44780799901881,16.27712343579657,16.34539655078273,23564400,40.33949388591967,40.43478499829873,40.02186007579432,40.25690841674805,6448400
2010-06-04,39.03082656860352,39.67879958059449,38.93553791655799,39.67879958059449,10309800,15.910928726196287,16.180920746354136,15.83334471710649,16.180920746354136,23942800,39.67879958059449,39.67879958059449,38.93553791655799,39.03082656860352,10309800
2010-06-07,39.21506118774414,39.74233435852198,38.93554436939215,38.98636450756837,7694100,15.76506805419922,15.982303483952553,15.755758353327945,15.898512624597505,20177800,38.98636450756837,39.74233435852198,38.93554436939215,39.21506118774414,7694100
2010-06-08,39.79951858520508,39.89480727712069,39.00543403580637,39.03084289963829,7538300,16.000932693481445,16.08161957347494,15.678182805830504,15.76197371034595,22429800,39.03084289963829,39.89480727712069,39.00543403580637,39.79951858520508,7538300
2010-06-09,39.6978759765625,40.066329948423146,39.5962332508747,39.93292432533673,7056300,15.935751914978027,16.09091990318166,15.879891344517697,16.00092336974028,17645800,39.93292432533673,40.066329948423146,39.5962332508747,39.6978759765625,7056300
2010-06-10,40.55548095703125,40.59359788287842,40.04091336318482,40.04091336318482,6567800,16.27712631225586,16.29264287822941,16.09402799255652,16.09402799255652,18790000,40.04091336318482,40.59359788287842,40.04091336318482,40.55548095703125,6567800
2010-06-11,40.37761306762695,40.37761306762695,39.98374537628869,40.339496135878605,5466100,16.16445541381836,16.189491702887114,16.001715356386327,16.183232332156702,14946000,40.339496135878605,40.37761306762695,39.98374537628869,40.37761306762695,5466100
2010-06-14,40.56182098388672,40.80322568863218,40.174309920184776,40.59358629136548,4941800,16.120641708374023,16.264604864343138,16.104993876640197,16.25521521022041,13656400,40.59358629136548,40.80322568863218,40.174309920184776,40.56182098388672,4941800
2010-06-15,40.80958557128906,40.84135088709532,40.555480008312486,40.58089129161616,6249100,16.33032989501953,16.336589267794963,16.13629411439433,16.220793856082715,16368600,40.58089129161616,40.84135088709532,40.555480008312486,40.80958557128906,6249100
2010-06-16,40.599945068359375,40.68888455231183,40.37760241686113,40.52371364832472,5960000,16.399185180664062,16.411702734940814,16.20201907609944,16.220797198294864,16784800,40.52371364832472,40.68888455231183,40.37760241686113,40.599945068359375,5960000
2010-06-17,40.968387603759766,41.01285612174238,40.4982911498429,40.63169670379073,5179300,16.386659622192383,16.493066549369722,16.28651206647877,16.430474028585458,20740200,40.63169670379073,41.01285612174238,40.4982911498429,40.968387603759766,5179300
2010-06-18,40.707950592041016,41.08275616454487,40.67618527209338,41.04464165797359,8947600,16.37101173400879,16.502454952734773,16.355362708476907,16.396048025924344,28405800,41.04464165797359,41.08275616454487,40.67618527209338,40.707950592041016,8947600
2010-06-21,40.66981506347656,41.15897365455976,40.49194339796463,41.00015681140126,5158800,16.42421531677246,16.58069602809139,16.35849370454325,16.530622248223455,18346400,41.00015681140126,41.15897365455976,40.49194339796463,40.66981506347656,5158800
2010-06-22,40.2124252319336,40.81592973604766,40.13619382380582,40.67617013501943,5978900,16.41795539855957,16.611992333710432,16.40856693822593,16.41795539855957,20805000,40.67617013501943,40.81592973604766,40.13619382380582,40.2124252319336,5978900
2010-06-23,39.8503303527832,40.161612496937735,39.58351916352493,40.161612496937735,6509700,16.349103927612305,16.47741805280899,16.27712175561025,16.44925147928518,20718000,40.161612496937735,40.161612496937735,39.58351916352493,39.8503303527832,6509700
2010-06-24,39.64070129394531,40.015509294589656,39.54541017959277,39.62164161706258,6185400,16.211400985717773,16.42421484247413,16.170715667670898,16.30841945372092,17401400,39.62164161706258,40.015509294589656,39.54541017959277,39.64070129394531,6185400
